iid,id,gender,idg,wave,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr,sinc,intel,fun,amb,shar,dec
54,15,1,30,2,40,20,20,20,0,0,3,8,7,8,7,5,0
55,16,1,32,2,20,25,25,10,10,10,5,8,10,7,9,5,0
55,16,1,32,2,20,25,25,10,10,10,5,8,9,7,10,8,0
55,16,1,32,2,20,25,25,10,10,10,6,9,10,8,10,7,0
55,16,1,32,2,20,25,25,10,10,10,8,9,9,8,8,6,1
55,16,1,32,2,20,25,25,10,10,10,8,9,8,10,9,8,1
55,16,1,32,2,20,25,25,10,10,10,8,9,8,9,9,8,1
55,16,1,32,2,20,25,25,10,10,10,9,8,9,10,9,8,1
55,16,1,32,2,20,25,25,10,10,10,9,9,10,9,9,9,1
55,16,1,32,2,20,25,25,10,10,10,6,8,8,8,9,6,0
55,16,1,32,2,20,25,25,10,10,10,7,9,10,10,10,10,1
55,16,1,32,2,20,25,25,10,10,10,8,10,10,10,10,8,1
55,16,1,32,2,20,25,25,10,10,10,6,8,10,8,7,7,0
55,16,1,32,2,20,25,25,10,10,10,6,9,9,8,8,7,0
55,16,1,32,2,20,25,25,10,10,10,8,9,10,9,10,9,1
55,16,1,32,2,20,25,25,10,10,10,8,8,8,9,9,8,1
55,16,1,32,2,20,25,25,10,10,10,6,9,9,8,9,7,1
55,16,1,32,2,20,25,25,10,10,10,6,9,9,7,7,,0
55,16,1,32,2,20,25,25,10,10,10,8,10,10,10,10,10,1
55,16,1,32,2,20,25,25,10,10,10,5,9,10,9,10,9,0
66,1,1,2,3,20,25,15,15,53,20,7,6,6,7,9,5,1
66,1,1,2,3,20,25,15,15,53,20,4,7,7,6,6,5,0
66,1,1,2,3,20,25,15,15,53,20,5,8,8,,9,8,1
66,1,1,2,3,20,25,15,15,53,20,4,,,,,,0
66,1,1,2,3,20,25,15,15,53,20,5,8,7,8,8,6,1
66,1,1,2,3,20,25,15,15,53,20,3,6,,5,6,5,0
66,1,1,2,3,20,25,15,15,53,20,9,8,8,8,7,5,1
66,1,1,2,3,20,25,15,15,53,20,2,6,7,5,6,4,0
66,1,1,2,3,20,25,15,15,53,20,4,6,6,5,4,4,0
66,1,1,2,3,20,25,15,15,53,20,8,8,8,8,6,8,1
67,2,1,4,3,20,15,20,20,5,10,8,8,7,7,7,5,1
67,2,1,4,3,20,15,20,20,5,10,5,10,7,5,4,1,0
67,2,1,4,3,20,15,20,20,5,10,,,,,,,0
67,2,1,4,3,20,15,20,20,5,10,,,,,,,0
67,2,1,4,3,20,15,20,20,5,10,6,6,5,10,7,6,0
67,2,1,4,3,20,15,20,20,5,10,0,6,5,4,3,2,0
67,2,1,4,3,20,15,20,20,5,10,10,10,10,10,10,10,1
67,2,1,4,3,20,15,20,20,5,10,5,5,5,5,5,5,1
67,2,1,4,3,20,15,20,20,5,10,6,6,8,6,7,6,0
67,2,1,4,3,20,15,20,20,5,10,7,6,7,8,7,7,1
68,3,1,6,3,21,17,22,20,8,13,6,4,5,6,4,3,0
68,3,1,6,3,21,17,22,20,8,13,5,6,6,5,5,4,0
68,3,1,6,3,21,17,22,20,8,13,6,7,5,6,5,6,0
68,3,1,6,3,21,17,22,20,8,13,5,7,6,4,4,6,0
68,3,1,6,3,21,17,22,20,8,13,3,6,5,4,6,4,0
68,3,1,6,3,21,17,22,20,8,13,4,6,6,5,5,2,0
68,3,1,6,3,21,17,22,20,8,13,8,7,6,5,5,4,1
68,3,1,6,3,21,17,22,20,8,13,4,7,7,6,5,3,0
68,3,1,6,3,21,17,22,20,8,13,3,4,6,3,7,2,0
68,3,1,6,3,21,17,22,20,8,13,6,7,6,7,5,3,0
69,4,1,8,3,50,10,30,10,0,0,7,5,5,7,6,,1
69,4,1,8,3,50,10,30,10,0,0,4,7,7,5,5,,0
69,4,1,8,3,50,10,30,10,0,0,4,7,4,2,3,1,0
69,4,1,8,3,50,10,30,10,0,0,5,8,6,6,,4,0
69,4,1,8,3,50,10,30,10,0,0,4,7,7,4,4,,0
69,4,1,8,3,50,10,30,10,0,0,2,8,8,4,6,3,0
69,4,1,8,3,50,10,30,10,0,0,8,6,8,6,7,,1
69,4,1,8,3,50,10,30,10,0,0,1,6,8,7,9,,0
69,4,1,8,3,50,10,30,10,0,0,4,6,8,4,9,1,0
69,4,1,8,3,50,10,30,10,0,0,5,6,5,8,6,2,0
70,5,1,10,3,25,10,20,20,15,10,8,6,7,7,7,5,1
70,5,1,10,3,25,10,20,20,15,10,5,8,7,5,5,4,0
70,5,1,10,3,25,10,20,20,15,10,6,6,7,8,6,7,0
70,5,1,10,3,25,10,20,20,15,10,,,,,,,0
70,5,1,10,3,25,10,20,20,15,10,6,6,6,8,6,5,0
70,5,1,10,3,25,10,20,20,15,10,5,8,9,7,5,5,0
70,5,1,10,3,25,10,20,20,15,10,8,6,7,5,6,7,0
70,5,1,10,3,25,10,20,20,15,10,5,7,9,7,5,4,0
70,5,1,10,3,25,10,20,20,15,10,6,6,9,6,6,5,0
70,5,1,10,3,25,10,20,20,15,10,7,7,7,7,7,8,0
71,6,1,12,3,60,15,0,15,0,10,9,8,8,10,9,6,1
71,6,1,12,3,60,15,0,15,0,10,6,9,8,6,8,6,1
71,6,1,12,3,60,15,0,15,0,10,6,7,6,8,9,6,1
71,6,1,12,3,60,15,0,15,0,10,,,,,,,0
71,6,1,12,3,60,15,0,15,0,10,4,8,6,6,5,1,0
71,6,1,12,3,60,15,0,15,0,10,6,6,8,7,7,2,1
71,6,1,12,3,60,15,0,15,0,10,10,6,8,10,6,,0
71,6,1,12,3,60,15,0,15,0,10,6,4,6,7,,,0
71,6,1,12,3,60,15,0,15,0,10,7,7,9,8,8,5,0
71,6,1,12,3,60,15,0,15,0,10,8,8,9,9,8,6,1
72,7,1,14,3,21,20,19,20,10,10,7,8,7,5,7,5,1
72,7,1,14,3,21,20,19,20,10,10,5,8,8,7,7,7,0
72,7,1,14,3,21,20,19,20,10,10,6,7,7,7,6,6,1
72,7,1,14,3,21,20,19,20,10,10,6,7,7,3,5,3,0
72,7,1,14,3,21,20,19,20,10,10,5,8,7,6,5,5,0
72,7,1,14,3,21,20,19,20,10,10,5,8,7,5,6,5,0
72,7,1,14,3,21,20,19,20,10,10,7,7,7,7,7,7,1
72,7,1,14,3,21,20,19,20,10,10,5,8,8,5,7,6,0
72,7,1,14,3,21,20,19,20,10,10,6,7,8,4,7,6,0
72,7,1,14,3,21,20,19,20,10,10,5,7,7,7,6,7,0
73,8,1,16,3,30,10,20,30,0,10,7,7,6,5,4,5,0
73,8,1,16,3,30,10,20,30,0,10,6,8,6,6,6,5,0
73,8,1,16,3,30,10,20,30,0,10,5,7,7,6,6,5,0
73,8,1,16,3,30,10,20,30,0,10,,,,,,,0
73,8,1,16,3,30,10,20,30,0,10,4,7,6,6,7,5,0
73,8,1,16,3,30,10,20,30,0,10,3,7,7,3,6,5,0
73,8,1,16,3,30,10,20,30,0,10,7,7,7,6,5,5,1
73,8,1,16,3,30,10,20,30,0,10,4,8,7,6,7,5,0
73,8,1,16,3,30,10,20,30,0,10,3,7,6,6,5,5,0
73,8,1,16,3,30,10,20,30,0,10,6,8,7,7,6,5,0
74,9,1,18,3,30,0,30,30,10,0,8,10,8,8,10,5,0
74,9,1,18,3,30,0,30,30,10,0,7,6,6,8,6,5,0
74,9,1,18,3,30,0,30,30,10,0,8,8,7,8,5,9,1
74,9,1,18,3,30,0,30,30,10,0,7,7,7,2,3,2,0
74,9,1,18,3,30,0,30,30,10,0,6,8,8,7,7,5,0
74,9,1,18,3,30,0,30,30,10,0,5,9,10,7,8,7,0
74,9,1,18,3,30,0,30,30,10,0,10,9,9,9,7,8,1
74,9,1,18,3,30,0,30,30,10,0,7,8,7,7,3,5,0
74,9,1,18,3,30,0,30,30,10,0,8,7,7,9,6,8,1
74,9,1,18,3,30,0,30,30,10,0,7,9,8,9,5,6,0
75,10,1,20,3,20,20,20,20,10,10,8,6,6,7,7,5,1
75,10,1,20,3,20,20,20,20,10,10,6,8,7,6,5,5,1
75,10,1,20,3,20,20,20,20,10,10,7,6,6,6,8,5,1
75,10,1,20,3,20,20,20,20,10,10,,,,,,,0
75,10,1,20,3,20,20,20,20,10,10,5,6,7,6,5,5,1
75,10,1,20,3,20,20,20,20,10,10,6,7,8,6,5,7,1
75,10,1,20,3,20,20,20,20,10,10,6,5,6,4,5,5,1
75,10,1,20,3,20,20,20,20,10,10,5,6,6,7,6,5,0
75,10,1,20,3,20,20,20,20,10,10,6,6,7,5,6,5,1
75,10,1,20,3,20,20,20,20,10,10,6,7,6,8,6,5,1
94,1,1,2,4,20,20,20,10,10,20,6,6,6,7,7,6,1
94,1,1,2,4,20,20,20,10,10,20,8,8,7,7,7,5,1
94,1,1,2,4,20,20,20,10,10,20,7,5,6,6,5,3,0
94,1,1,2,4,20,20,20,10,10,20,7,7,8,8,6,9,0
94,1,1,2,4,20,20,20,10,10,20,6,7,7,7,7,5,0
94,1,1,2,4,20,20,20,10,10,20,9,8,8,8,8,6,1
94,1,1,2,4,20,20,20,10,10,20,9,9,8,8,6,6,1
94,1,1,2,4,20,20,20,10,10,20,7,7,7,7,7,5,1
94,1,1,2,4,20,20,20,10,10,20,6,7,6,6,6,5,0
94,1,1,2,4,20,20,20,10,10,20,7,7,7,7,7,5,0
94,1,1,2,4,20,20,20,10,10,20,6,8,8,8,6,6,1
94,1,1,2,4,20,20,20,10,10,20,7,7,7,7,7,5,0
94,1,1,2,4,20,20,20,10,10,20,7,6,6,6,6,5,0
94,1,1,2,4,20,20,20,10,10,20,5,5,5,5,5,5,0
94,1,1,2,4,20,20,20,10,10,20,5,6,9,3,3,3,0
94,1,1,2,4,20,20,20,10,10,20,9,8,8,8,8,5,1
94,1,1,2,4,20,20,20,10,10,20,9,8,8,6,7,7,0
94,1,1,2,4,20,20,20,10,10,20,7,9,9,8,6,7,1
95,2,1,4,4,18,18,18,19,13,14,6,6,7,8,4,6,0
95,2,1,4,4,18,18,18,19,13,14,4,6,5,6,5,5,0
95,2,1,4,4,18,18,18,19,13,14,5,6,7,4,4,6,0
95,2,1,4,4,18,18,18,19,13,14,4,7,7,6,5,5,0
95,2,1,4,4,18,18,18,19,13,14,5,8,7,5,6,4,0
95,2,1,4,4,18,18,18,19,13,14,6,6,6,8,6,7,1
95,2,1,4,4,18,18,18,19,13,14,4,6,5,6,5,4,0
95,2,1,4,4,18,18,18,19,13,14,7,7,8,6,7,5,1
95,2,1,4,4,18,18,18,19,13,14,5,7,6,6,6,4,0
95,2,1,4,4,18,18,18,19,13,14,5,7,6,6,5,6,0
95,2,1,4,4,18,18,18,19,13,14,8,8,8,9,6,9,1
95,2,1,4,4,18,18,18,19,13,14,6,7,6,6,6,6,0
95,2,1,4,4,18,18,18,19,13,14,6,7,7,7,7,6,1
95,2,1,4,4,18,18,18,19,13,14,3,5,6,4,6,3,0
95,2,1,4,4,18,18,18,19,13,14,3,8,5,4,5,4,0
95,2,1,4,4,18,18,18,19,13,14,7,7,8,7,8,7,1
95,2,1,4,4,18,18,18,19,13,14,6,6,7,7,4,5,1
95,2,1,4,4,18,18,18,19,13,14,5,7,7,8,5,6,1
96,3,1,6,4,10,20,20,22,6,22,6,7,7,8,,,1
96,3,1,6,4,10,20,20,22,6,22,7,7,7,6,,,0
96,3,1,6,4,10,20,20,22,6,22,6,6,6,6,6,,0
96,3,1,6,4,10,20,20,22,6,22,8,9,9,9,8,8,1
96,3,1,6,4,10,20,20,22,6,22,6,7,7,6,,,0
96,3,1,6,4,10,20,20,22,6,22,7,7,7,8,,,1
96,3,1,6,4,10,20,20,22,6,22,7,8,8,8,,,1
96,3,1,6,4,10,20,20,22,6,22,7,7,7,6,6,,0
96,3,1,6,4,10,20,20,22,6,22,7,7,8,8,8,8,1
96,3,1,6,4,10,20,20,22,6,22,7,7,7,7,,,1
96,3,1,6,4,10,20,20,22,6,22,8,8,9,8,,8,1
96,3,1,6,4,10,20,20,22,6,22,7,6,6,7,,,0
96,3,1,6,4,10,20,20,22,6,22,7,7,7,7,,,0
96,3,1,6,4,10,20,20,22,6,22,6,7,7,7,7,,1
96,3,1,6,4,10,20,20,22,6,22,6,8,7,6,6,,0
96,3,1,6,4,10,20,20,22,6,22,8,8,8,8,8,7,1
96,3,1,6,4,10,20,20,22,6,22,7,7,7,6,,5,0
96,3,1,6,4,10,20,20,22,6,22,7,8,8,8,,,1
97,4,1,8,4,50,7,20,23,0,0,4,6,7,7,7,7,0
97,4,1,8,4,50,7,20,23,0,0,6,9,9,9,6,6,1
97,4,1,8,4,50,7,20,23,0,0,8,7,8,7,6,5,0
97,4,1,8,4,50,7,20,23,0,0,5,7,8,6,7,7,0
97,4,1,8,4,50,7,20,23,0,0,4,6,7,4,6,6,0
97,4,1,8,4,50,7,20,23,0,0,7,7,8,7,8,7,0
97,4,1,8,4,50,7,20,23,0,0,5,6,6,5,6,7,0
97,4,1,8,4,50,7,20,23,0,0,7,6,7,6,8,4,1
97,4,1,8,4,50,7,20,23,0,0,7,7,7,7,6,6,1
97,4,1,8,4,50,7,20,23,0,0,6,6,6,5,7,4,0
97,4,1,8,4,50,7,20,23,0,0,8,8,8,8,8,7,1
97,4,1,8,4,50,7,20,23,0,0,8,8,7,7,6,5,1
97,4,1,8,4,50,7,20,23,0,0,6,7,6,5,7,6,0
97,4,1,8,4,50,7,20,23,0,0,8,8,7,7,7,5,1
97,4,1,8,4,50,7,20,23,0,0,3,7,8,4,9,5,0
97,4,1,8,4,50,7,20,23,0,0,8,8,8,8,9,6,1
97,4,1,8,4,50,7,20,23,0,0,8,7,8,6,8,9,1
97,4,1,8,4,50,7,20,23,0,0,8,8,8,8,7,8,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,10,,10,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,10,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,10,,10,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,10,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
98,5,1,10,4,40,20,15,20,0,5,10,10,10,,,,1
99,6,1,12,4,30,30,20,10,10,0,4,7,8,5,7,3,0
99,6,1,12,4,30,30,20,10,10,0,8,8,9,8,8,9,1
99,6,1,12,4,30,30,20,10,10,0,4,4,3,4,2,4,0
99,6,1,12,4,30,30,20,10,10,0,6,7,8,8,8,9,1
99,6,1,12,4,30,30,20,10,10,0,5,4,6,7,5,5,0
99,6,1,12,4,30,30,20,10,10,0,8,7,7,5,5,8,1
99,6,1,12,4,30,30,20,10,10,0,4,8,7,4,3,2,1
99,6,1,12,4,30,30,20,10,10,0,6,7,8,8,9,9,1
99,6,1,12,4,30,30,20,10,10,0,4,6,7,7,7,7,0
99,6,1,12,4,30,30,20,10,10,0,5,7,9,5,4,9,0
99,6,1,12,4,30,30,20,10,10,0,5,8,7,4,8,5,0
99,6,1,12,4,30,30,20,10,10,0,8,8,8,8,7,4,1
99,6,1,12,4,30,30,20,10,10,0,6,7,5,4,5,8,0
99,6,1,12,4,30,30,20,10,10,0,9,8,8,7,7,6,1
99,6,1,12,4,30,30,20,10,10,0,6,8,8,6,5,0,0
99,6,1,12,4,30,30,20,10,10,0,9,8,8,7,8,8,1
99,6,1,12,4,30,30,20,10,10,0,6,7,8,5,7,7,1
99,6,1,12,4,30,30,20,10,10,0,5,5,7,5,9,7,0
100,7,1,14,4,20,25,25,15,5,10,4,7,8,7,7,4,0
100,7,1,14,4,20,25,25,15,5,10,8,7,6,5,5,4,0
100,7,1,14,4,20,25,25,15,5,10,8,8,7,7,8,8,1
100,7,1,14,4,20,25,25,15,5,10,4,8,8,8,6,4,0
100,7,1,14,4,20,25,25,15,5,10,6,9,8,7,8,4,0
100,7,1,14,4,20,25,25,15,5,10,9,8,9,9,9,8,1
100,7,1,14,4,20,25,25,15,5,10,6,9,9,8,8,7,0
100,7,1,14,4,20,25,25,15,5,10,5,9,8,8,8,6,0
100,7,1,14,4,20,25,25,15,5,10,5,8,9,8,7,5,0
100,7,1,14,4,20,25,25,15,5,10,7,9,9,9,7,9,0
100,7,1,14,4,20,25,25,15,5,10,8,10,9,9,7,8,1
100,7,1,14,4,20,25,25,15,5,10,6,8,8,8,6,4,1
100,7,1,14,4,20,25,25,15,5,10,7,8,9,9,9,8,0
100,7,1,14,4,20,25,25,15,5,10,9,8,8,9,8,7,0
100,7,1,14,4,20,25,25,15,5,10,8,7,7,2,4,2,0
100,7,1,14,4,20,25,25,15,5,10,9,7,9,9,9,8,1
100,7,1,14,4,20,25,25,15,5,10,9,8,8,7,6,6,0
100,7,1,14,4,20,25,25,15,5,10,8,9,10,10,8,7,1
101,8,1,16,4,40,8,10,12,10,20,7,7,8,8,,6,1
101,8,1,16,4,40,8,10,12,10,20,7,,6,5,,,0
101,8,1,16,4,40,8,10,12,10,20,7,,6,5,,,0
101,8,1,16,4,40,8,10,12,10,20,6,8,8,6,,,1
101,8,1,16,4,40,8,10,12,10,20,6,8,7,,,,1
101,8,1,16,4,40,8,10,12,10,20,8,8,7,7,,,1
101,8,1,16,4,40,8,10,12,10,20,9,8,8,9,7,8,1
101,8,1,16,4,40,8,10,12,10,20,8,8,8,7,,6,1
101,8,1,16,4,40,8,10,12,10,20,8,9,8,7,,6,1
101,8,1,16,4,40,8,10,12,10,20,7,7,7,8,,7,1
101,8,1,16,4,40,8,10,12,10,20,9,8,8,9,,6,1
101,8,1,16,4,40,8,10,12,10,20,8,6,6,6,,,0
101,8,1,16,4,40,8,10,12,10,20,8,8,8,7,,,0
101,8,1,16,4,40,8,10,12,10,20,8,9,9,6,9,2,0
101,8,1,16,4,40,8,10,12,10,20,6,9,9,6,8,6,1
101,8,1,16,4,40,8,10,12,10,20,8,7,7,8,,,1
101,8,1,16,4,40,8,10,12,10,20,9,8,8,7,,,1
101,8,1,16,4,40,8,10,12,10,20,9,8,8,8,,7,1
102,9,1,18,4,30,10,30,20,10,0,5,7,8,10,6,9,1
102,9,1,18,4,30,10,30,20,10,0,4,5,6,6,6,6,0
102,9,1,18,4,30,10,30,20,10,0,5,5,6,3,6,5,0
102,9,1,18,4,30,10,30,20,10,0,4,4,4,4,6,3,0
102,9,1,18,4,30,10,30,20,10,0,10,9,8,7,7,10,1
102,9,1,18,4,30,10,30,20,10,0,10,9,7,8,8,9,1
102,9,1,18,4,30,10,30,20,10,0,6,5,8,9,8,5,1
102,9,1,18,4,30,10,30,20,10,0,10,9,8,8,5,6,1
102,9,1,18,4,30,10,30,20,10,0,9,8,7,5,5,4,1
102,9,1,18,4,30,10,30,20,10,0,5,6,7,2,7,3,0
102,9,1,18,4,30,10,30,20,10,0,6,8,8,8,8,5,1
102,9,1,18,4,30,10,30,20,10,0,8,6,6,7,4,3,1
102,9,1,18,4,30,10,30,20,10,0,5,5,6,6,7,5,0
102,9,1,18,4,30,10,30,20,10,0,3,7,7,1,3,2,0
102,9,1,18,4,30,10,30,20,10,0,3,7,7,2,2,2,0
102,9,1,18,4,30,10,30,20,10,0,7,7,8,8,10,7,1
102,9,1,18,4,30,10,30,20,10,0,7,8,8,6,8,7,1
102,9,1,18,4,30,10,30,20,10,0,7,7,7,6,6,5,1
103,10,1,20,4,40,5,20,10,10,15,6,8,9,7,7,7,0
103,10,1,20,4,40,5,20,10,10,15,6,7,7,7,7,5,0
103,10,1,20,4,40,5,20,10,10,15,6,7,6,6,6,6,0
103,10,1,20,4,40,5,20,10,10,15,5,7,8,6,7,6,0
103,10,1,20,4,40,5,20,10,10,15,7,8,8,6,7,6,0
103,10,1,20,4,40,5,20,10,10,15,8,8,8,8,8,8,1
103,10,1,20,4,40,5,20,10,10,15,6,7,6,6,6,3,0
103,10,1,20,4,40,5,20,10,10,15,8,8,8,8,8,8,1
103,10,1,20,4,40,5,20,10,10,15,7,7,9,8,8,7,0
103,10,1,20,4,40,5,20,10,10,15,6,7,8,8,7,7,0
103,10,1,20,4,40,5,20,10,10,15,6,7,7,7,7,6,0
103,10,1,20,4,40,5,20,10,10,15,8,7,7,7,7,8,1
103,10,1,20,4,40,5,20,10,10,15,7,6,7,6,7,6,0
103,10,1,20,4,40,5,20,10,10,15,8,7,8,7,8,5,1
103,10,1,20,4,40,5,20,10,10,15,6,7,8,5,5,5,0
103,10,1,20,4,40,5,20,10,10,15,8,8,8,8,8,8,1
103,10,1,20,4,40,5,20,10,10,15,6,6,6,6,6,6,0
103,10,1,20,4,40,5,20,10,10,15,6,7,7,8,7,6,0
104,11,1,22,4,20,15,25,15,20,5,6,8,7,6,6,5,0
104,11,1,22,4,20,15,25,15,20,5,6,6,6,6,6,7,0
104,11,1,22,4,20,15,25,15,20,5,6,8,6,6,4,4,0
104,11,1,22,4,20,15,25,15,20,5,6,8,7,7,7,4,1
104,11,1,22,4,20,15,25,15,20,5,6,9,8,6,7,4,0
104,11,1,22,4,20,15,25,15,20,5,8,6,7,7,7,6,1
104,11,1,22,4,20,15,25,15,20,5,7,8,7,8,6,5,1
104,11,1,22,4,20,15,25,15,20,5,7,6,6,7,7,5,1
104,11,1,22,4,20,15,25,15,20,5,6,6,6,6,6,5,0
104,11,1,22,4,20,15,25,15,20,5,6,8,6,6,5,5,0
104,11,1,22,4,20,15,25,15,20,5,7,7,7,8,7,6,1
104,11,1,22,4,20,15,25,15,20,5,7,6,6,6,6,5,0
104,11,1,22,4,20,15,25,15,20,5,6,6,6,6,6,5,0
104,11,1,22,4,20,15,25,15,20,5,7,7,7,6,7,6,1
104,11,1,22,4,20,15,25,15,20,5,10,10,10,10,10,10,0
104,11,1,22,4,20,15,25,15,20,5,8,7,7,6,8,6,0
104,11,1,22,4,20,15,25,15,20,5,9,8,6,6,6,6,1
104,11,1,22,4,20,15,25,15,20,5,7,8,6,8,6,6,1
105,12,1,24,4,30,15,20,20,0,5,7,7,8,9,8,7,1
105,12,1,24,4,30,15,20,20,0,5,8,7,8,8,7,7,1
105,12,1,24,4,30,15,20,20,0,5,5,8,8,6,4,6,0
105,12,1,24,4,30,15,20,20,0,5,5,9,8,9,5,6,0
105,12,1,24,4,30,15,20,20,0,5,6,9,9,6,5,7,1
105,12,1,24,4,30,15,20,20,0,5,8,7,9,8,10,5,1
105,12,1,24,4,30,15,20,20,0,5,8,7,7,6,7,6,1
105,12,1,24,4,30,15,20,20,0,5,8,9,8,7,5,8,1
105,12,1,24,4,30,15,20,20,0,5,7,9,9,8,7,9,1
105,12,1,24,4,30,15,20,20,0,5,7,7,8,7,6,7,1
105,12,1,24,4,30,15,20,20,0,5,8,8,8,8,7,6,1
105,12,1,24,4,30,15,20,20,0,5,8,7,7,6,7,5,1
105,12,1,24,4,30,15,20,20,0,5,7,8,8,8,7,7,1
105,12,1,24,4,30,15,20,20,0,5,7,8,9,6,8,5,1
105,12,1,24,4,30,15,20,20,0,5,6,7,7,5,6,5,0
105,12,1,24,4,30,15,20,20,0,5,8,8,10,9,7,7,1
105,12,1,24,4,30,15,20,20,0,5,8,7,8,7,6,6,1
105,12,1,24,4,30,15,20,20,0,5,8,7,8,7,6,5,1
106,13,1,26,4,10,20,35,10,5,20,8,3,7,8,4,,0
106,13,1,26,4,10,20,35,10,5,20,7,5,7,6,4,,1
106,13,1,26,4,10,20,35,10,5,20,10,10,10,8,8,,1
106,13,1,26,4,10,20,35,10,5,20,8,10,10,6,9,8,1
106,13,1,26,4,10,20,35,10,5,20,8,10,7,3,10,4,0
106,13,1,26,4,10,20,35,10,5,20,9,5,6,3,10,9,0
106,13,1,26,4,10,20,35,10,5,20,6,10,5,5,3,,0
106,13,1,26,4,10,20,35,10,5,20,10,10,10,10,10,10,1
106,13,1,26,4,10,20,35,10,5,20,10,10,10,8,8,8,1
106,13,1,26,4,10,20,35,10,5,20,6,10,6,3,6,,0
106,13,1,26,4,10,20,35,10,5,20,8,6,7,8,9,1,0
106,13,1,26,4,10,20,35,10,5,20,7,3,6,8,4,,0
106,13,1,26,4,10,20,35,10,5,20,8,10,8,8,6,5,1
106,13,1,26,4,10,20,35,10,5,20,8,8,8,8,10,,1
106,13,1,26,4,10,20,35,10,5,20,6,10,8,3,,4,0
106,13,1,26,4,10,20,35,10,5,20,10,10,10,10,10,10,1
106,13,1,26,4,10,20,35,10,5,20,6,10,4,4,6,,0
106,13,1,26,4,10,20,35,10,5,20,9,10,10,8,8,8,1
107,14,1,28,4,19,24,21,23,5,8,9,9,9,9,9,9,1
107,14,1,28,4,19,24,21,23,5,8,6,8,8,8,9,7,1
107,14,1,28,4,19,24,21,23,5,8,6.5,7,6.5,5,5,5,1
107,14,1,28,4,19,24,21,23,5,8,6,8,9,7,6,5,1
107,14,1,28,4,19,24,21,23,5,8,6,8,8,5.5,6,2,0
107,14,1,28,4,19,24,21,23,5,8,10,9,9,9,9,8,1
107,14,1,28,4,19,24,21,23,5,8,8,8,8,8,7,7.5,1
107,14,1,28,4,19,24,21,23,5,8,9,10,9,8,7,6.5,1
107,14,1,28,4,19,24,21,23,5,8,7,7,8.5,6.5,9,4,0
107,14,1,28,4,19,24,21,23,5,8,8,8,7,8,6,8,1
107,14,1,28,4,19,24,21,23,5,8,8,8,8,7,8,8,1
107,14,1,28,4,19,24,21,23,5,8,9,9,9,9,9,8.5,1
107,14,1,28,4,19,24,21,23,5,8,9,9,9,9,9,9,1
107,14,1,28,4,19,24,21,23,5,8,8,7,9,6,9,4,0
107,14,1,28,4,19,24,21,23,5,8,7,8,8,6,6,2,0
107,14,1,28,4,19,24,21,23,5,8,8,9,8,8,8,7,1
107,14,1,28,4,19,24,21,23,5,8,9,9,9,9,9,8,1
107,14,1,28,4,19,24,21,23,5,8,7.5,8.5,9,9.5,9.5,9,1
108,15,1,30,4,10,20,35,20,0,15,7,7,8,7,5,8,0
108,15,1,30,4,10,20,35,20,0,15,9,6,7,6,5,3,0
108,15,1,30,4,10,20,35,20,0,15,7,7,5,5,4,3,0
108,15,1,30,4,10,20,35,20,0,15,7,8,7,7,4,7,1
108,15,1,30,4,10,20,35,20,0,15,6,8,8,7,6,2,0
108,15,1,30,4,10,20,35,20,0,15,8,7,6,7,6,6,1
108,15,1,30,4,10,20,35,20,0,15,6,7,6,7,5,4,0
108,15,1,30,4,10,20,35,20,0,15,6,7,5,7,6,4,0
108,15,1,30,4,10,20,35,20,0,15,7,8,9,8,8,5,1
108,15,1,30,4,10,20,35,20,0,15,7,7,6,5,4,3,0
108,15,1,30,4,10,20,35,20,0,15,8,6,8,7,7,5,1
108,15,1,30,4,10,20,35,20,0,15,7,7,6,6,7,3,0
108,15,1,30,4,10,20,35,20,0,15,8,9,7,8,5,4,1
108,15,1,30,4,10,20,35,20,0,15,6,5,7,6,6,4,0
108,15,1,30,4,10,20,35,20,0,15,6,8,7,6,5,3,0
108,15,1,30,4,10,20,35,20,0,15,8,7,7,9,8,4,1
108,15,1,30,4,10,20,35,20,0,15,8,7,6,6,8,2,0
108,15,1,30,4,10,20,35,20,0,15,8,8,7,7,6,4,1
